date,opponent,atBats,runs,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
2025-03-31,Chicago Cubs,19,6,9,3,0,4,2,.474,.542,1.000,1.542
2025-04-06,Colorado Rockies,14,6,6,1,0,2,3,.455,.500,.857,1.357
