date,opponent,atBats,runs,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
2025-03-30,San Diego Padres,9,1,1,0,0,2,4,.111,.273,.222,.495
2025-04-05,Miami Marlins,10,1,2,1,0,2,1,.158,.333,.600,.933
