date,opponent,atBats,runs,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
2025-03-29,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000
2025-03-30,Toronto Blue Jays,1,0,0,0,0,0,0,.000,.000,.000,.000
2025-03-31,Boston Red Sox,2,0,0,0,0,0,1,.000,.000,.000,.000
2025-04-02,Boston Red Sox,3,0,1,0,0,0,2,.167,.167,.167,.334
2025-04-05,Kansas City Royals,0,0,0,0,0,1,0,.167,.286,.167,.453
2025-04-06,Kansas City Royals,3,0,0,0,0,0,1,.111,.200,.111,.311
