date,opponent,atBats,runs,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
2025-03-29,New York Mets,2,0,0,0,0,1,0,.000,.333,.000,.333
2025-03-31,San Francisco Giants,3,0,0,0,0,0,2,.000,.167,.000,.167
2025-04-03,Minnesota Twins,4,0,1,0,0,0,0,.111,.200,.222,.422
2025-04-06,Minnesota Twins,0,0,0,0,0,0,0,.111,.200,.222,.422
