date,opponent,atBats,runs,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
2025-03-27,San Francisco Giants,5,4,3,1,0,1,2,.600,.667,1.200,1.867
2025-03-30,San Francisco Giants,3,0,0,0,0,0,1,.375,.000,.000,.000
2025-04-01,Texas Rangers,5,0,0,0,0,0,1,.231,.000,.000,.000
2025-04-06,Milwaukee Brewers,4,1,1,1,0,0,1,.235,.250,1.000,1.250
