date,opponent,atBats,runs,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
2025-03-29,Athletics,22,3,6,1,0,2,4,.273,.333,.409,.742
2025-04-05,San Francisco Giants,21,4,7,0,0,3,4,.302,.417,.524,.941
