date,opponent,atBats,runs,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
2025-03-28,Athletics,7,1,3,1,0,0,0,.429,.429,.857,1.286
2025-03-31,Detroit Tigers,15,1,4,0,0,0,2,.318,.267,.267,.534
2025-04-04,San Francisco Giants,3,2,1,0,0,1,1,.320,.500,.333,.833
2025-04-06,San Francisco Giants,4,0,1,0,0,0,2,.310,.250,.250,.500
