date,opponent,atBats,runs,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
2025-03-27,Athletics,23,1,2,1,0,0,8,.087,.087,.217,.304
2025-04-01,Detroit Tigers,20,3,5,0,0,1,10,.163,.286,.350,.636
