date,opponent,atBats,runs,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
2025-03-29,Cleveland Guardians,16,3,4,1,0,3,4,.250,.350,.500,.850
2025-04-04,Baltimore Orioles,22,2,5,0,0,1,2,.237,.261,.318,.579
