date,opponent,atBats,runs,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
2025-03-28,Athletics,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000
2025-04-01,Detroit Tigers,3,0,0,0,0,0,0,.250,.250,.250,.500
2025-04-04,San Francisco Giants,2,0,1,0,0,0,0,.333,.333,.333,.666
2025-04-05,San Francisco Giants,1,0,0,0,0,0,0,.286,.286,.286,.572
2025-04-06,San Francisco Giants,0,0,0,0,0,1,0,.286,.375,.286,.661
