date,opponent,atBats,runs,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
2025-03-28,Texas Rangers,21,4,7,2,0,3,2,.333,.417,.667,1.084
2025-04-03,Baltimore Orioles,16,3,5,1,0,2,6,.324,.421,.563,.984
