date,opponent,atBats,runs,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
2025-03-29,New York Yankees,5,2,2,1,0,1,1,.400,.500,1.000,1.500
2025-04-01,Kansas City Royals,17,0,3,0,0,3,5,.227,.300,.353,.653
2025-04-06,Cincinnati Reds,17,1,2,1,0,3,4,.179,.250,.294,.544
