date,opponent,atBats,runs,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
2025-03-18,Chicago Cubs,3,0,0,0,0,0,1,.000,.000,.000,.000
2025-03-27,Detroit Tigers,3,1,1,0,0,0,1,.167,.250,1.000,1.250
2025-03-28,Detroit Tigers,5,1,3,0,0,0,0,.364,.600,.800,1.400
2025-03-31,Atlanta Braves,4,1,1,1,0,0,2,.333,.250,1.000,1.250
2025-04-01,Atlanta Braves,3,0,0,0,0,0,0,.278,.000,.000,.000
2025-04-05,Philadelphia Phillies,3,0,1,0,0,0,0,.286,.333,.333,.666
