date,opponent,atBats,runs,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
2025-03-29,Philadelphia Phillies,5,3,3,1,1,0,0,.600,.600,1.200,1.800
2025-04-02,Toronto Blue Jays,3,0,0,0,0,0,0,.375,.375,.750,1.125
2025-04-05,Arizona Diamondbacks,4,1,2,0,0,0,1,.417,.417,.750,1.167
